user_id,auction_id,category,cat,property,buy_mount,day
user_00893,auction_00012748,50014815,81969904,property_86,5,20150203
user_00387,auction_00012749,50014815,86242194,property_93,3,20140426
user_00226,auction_00012750,28,16144449,property_8,11,20150707
user_00481,auction_00012751,50008168,11999650,property_28,1,20120520
user_00754,auction_00012752,50014815,43544016,property_13,1,20141222
user_00408,auction_00012753,50008168,17634795,property_63,5,20141208
user_00457,auction_00012754,50008168,20282645,property_41,11,20141103
user_00653,auction_00012755,28,17604050,property_40,3,20120708
user_00898,auction_00012756,50008168,27007519,property_30,1,20140902
user_00711,auction_00012757,50014815,68861974,property_68,2,20141114
user_00624,auction_00012758,38,34238846,property_3,1,20140406
user_00639,auction_00012759,50014815,47929390,property_100,11,20120419
user_00021,auction_00012760,50014815,15867922,property_24,1,20151226
user_00659,auction_00012761,50008168,52161262,property_57,2,20120924
user_00601,auction_00012762,50014815,56931572,property_38,2,20120824
user_00815,auction_00012763,38,90854908,property_10,3,20140120
user_00918,auction_00012764,50008168,97940656,property_39,2,20150318
user_00203,auction_00012765,50022520,42781920,property_65,5,20150424
user_00417,auction_00012766,50014815,49246971,property_42,3,20121110
user_00416,auction_00012767,50014815,27410219,property_91,1,20141019
user_00448,auction_00012768,28,91352565,property_59,4,20150528
user_00512,auction_00012769,50022520,63394315,property_86,1,20130606
user_00085,auction_00012770,50022520,74250209,property_24,3,20130321
user_00167,auction_00012771,38,98259272,property_50,2,20140723
user_00384,auction_00012772,50022520,26425076,property_7,11,20140614
user_00468,auction_00012773,28,98126056,property_21,3,20130325
user_00072,auction_00012774,38,20308436,property_73,2,20141120
user_00810,auction_00012775,50022520,20251264,property_23,2,20120918
user_00997,auction_00012776,38,43581121,property_43,2,20141002
user_00521,auction_00012777,50022520,82966957,property_34,3,20130813
user_00793,auction_00012778,50022520,37630190,property_99,2,20150409
user_00473,auction_00012779,50022520,76428279,property_97,2,20120402
user_00993,auction_00012780,50014815,57910133,property_51,2,20130307
user_00258,auction_00012781,50022520,39566459,property_88,2,20130315
user_00275,auction_00012782,50014815,69531177,property_68,4,20120828
user_00750,auction_00012783,50008168,50630244,property_52,2,20121124
user_00020,auction_00012784,28,59248998,property_19,5,20121208
user_00490,auction_00012785,38,84008439,property_58,2,20130116
user_00745,auction_00012786,38,49283302,property_24,4,20130414
user_00490,auction_00012787,50008168,97730595,property_72,1,20150518
user_00733,auction_00012788,50022520,42776746,property_67,3,20131020
user_00326,auction_00012789,28,80711829,property_39,1,20130624
user_00529,auction_00012790,50008168,45907973,property_6,2,20150214
user_00892,auction_00012791,50008168,52796523,property_58,1,20120324
user_00089,auction_00012792,38,82668051,property_54,4,20140618
user_00486,auction_00012793,50014815,77571298,property_55,3,20120129
user_00708,auction_00012794,50014815,24009401,property_33,2,20130816
user_00350,auction_00012795,50022520,17247426,property_18,1,20140711
user_00084,auction_00012796,50022520,56524622,property_2,1,20130227
user_00387,auction_00012797,50008168,65141186,property_58,11,20151105
user_00087,auction_00012798,50022520,93466217,property_84,11,20120828
user_00307,auction_00012799,50014815,75257692,property_49,11,20131001
user_00850,auction_00012800,28,47551952,property_88,11,20141211
user_00154,auction_00012801,38,20528854,property_27,4,20130323
user_00440,auction_00012802,50014815,37320680,property_19,2,20140322
user_00740,auction_00012803,50022520,28405476,property_62,5,20150211
user_00960,auction_00012804,38,79926758,property_9,3,20140806
user_00264,auction_00012805,38,40942008,property_91,1,20130926
user_00977,auction_00012806,50008168,50928246,property_27,1,20140730
user_00735,auction_00012807,50022520,84217795,property_44,3,20140823
user_00421,auction_00012808,50008168,38289021,property_27,3,20141013
user_00493,auction_00012809,38,26474964,property_94,5,20130607
user_00633,auction_00012810,50008168,59981337,property_71,1,20120114
user_00993,auction_00012811,50022520,29053714,property_52,3,20140729
user_00411,auction_00012812,50014815,14814077,property_61,1,20120206
user_00173,auction_00012813,28,41555291,property_54,11,20130328
user_00004,auction_00012814,50014815,69093033,property_89,11,20140404
user_00854,auction_00012815,38,97229186,property_18,1,20140227
user_00640,auction_00012816,50014815,70903036,property_46,2,20140421
user_00986,auction_00012817,50008168,25332850,property_78,5,20131224
user_00992,auction_00012818,50022520,12857448,property_17,5,20140403
user_00472,auction_00012819,50014815,76962229,property_28,11,20120126
user_00110,auction_00012820,50014815,14530678,property_68,1,20120108
user_00867,auction_00012821,50022520,46278860,property_56,3,20151008
user_00037,auction_00012822,50008168,47308143,property_93,11,20140709
user_00992,auction_00012823,28,88952257,property_65,11,20140212
user_00583,auction_00012824,50014815,61563318,property_61,1,20121012
user_00801,auction_00012825,38,50320729,property_78,11,20121127
user_00031,auction_00012826,50008168,21340498,property_7,11,20150130
user_00951,auction_00012827,50008168,18015488,property_53,1,20121112
user_00381,auction_00012828,50014815,47459158,property_86,1,20120903
user_00268,auction_00012829,50022520,91838954,property_89,3,20130105
user_00011,auction_00012830,50014815,61531052,property_4,11,20151108
user_00344,auction_00012831,50014815,76485758,property_34,1,20150813
user_00840,auction_00012832,50022520,12529799,property_67,1,20150108
user_00544,auction_00012833,38,61350116,property_67,2,20120917
user_00569,auction_00012834,50022520,61628627,property_51,1,20120904
user_00166,auction_00012835,50014815,69595320,property_76,4,20150404
user_00700,auction_00012836,28,15961354,property_87,4,20130311
user_00342,auction_00012837,50022520,40124961,property_30,3,20141028
user_00482,auction_00012838,38,37612629,property_23,2,20140430
user_00019,auction_00012839,50022520,60912405,property_8,3,20150105
user_00628,auction_00012840,50022520,34753345,property_89,5,20121203
user_00980,auction_00012841,50008168,98573727,property_43,1,20140911
user_00184,auction_00012842,50008168,67859244,property_100,3,20150211
user_00782,auction_00012843,50014815,81469858,property_48,3,20130619
user_00545,auction_00012844,50014815,17014171,property_100,1,20140620
user_00010,auction_00012845,50022520,98637717,property_31,3,20120930
user_00592,auction_00012846,28,50956281,property_34,4,20140523
user_00192,auction_00012847,50014815,14201833,property_1,3,20130619
user_00320,auction_00012848,50022520,82685498,property_45,1,20151221
user_00702,auction_00012849,50022520,56681534,property_4,1,20130317
user_00580,auction_00012850,50022520,13488600,property_88,2,20150511
user_00475,auction_00012851,50022520,91703604,property_68,2,20130225
user_00860,auction_00012852,50022520,55126455,property_78,2,20130208
user_00637,auction_00012853,50008168,45236547,property_99,1,20120123
user_00427,auction_00012854,38,89317124,property_19,3,20130905
user_00848,auction_00012855,38,39064063,property_61,4,20140107
user_00059,auction_00012856,50022520,13670202,property_26,1,20150811
user_00436,auction_00012857,50014815,55760780,property_74,2,20150415
user_00097,auction_00012858,28,93420414,property_54,1,20140601
user_00496,auction_00012859,50022520,68260695,property_96,2,20150313
user_00787,auction_00012860,28,67384680,property_11,2,20121206
user_00661,auction_00012861,50008168,17666327,property_42,3,20150918
user_00278,auction_00012862,38,24657945,property_77,1,20120316
user_00265,auction_00012863,50008168,84261885,property_58,11,20140403
user_00009,auction_00012864,50014815,62091317,property_55,3,20140401
user_00457,auction_00012865,50014815,48576654,property_33,5,20150913
user_00795,auction_00012866,50022520,81774457,property_100,4,20140324
user_00273,auction_00012867,50014815,72210257,property_2,1,20120307
user_00940,auction_00012868,50014815,66886173,property_41,5,20130713
user_00813,auction_00012869,50008168,86853413,property_25,11,20150117
user_00008,auction_00012870,28,86276344,property_88,1,20131222
user_00208,auction_00012871,38,79647305,property_84,1,20130419
user_00914,auction_00012872,50014815,44910126,property_95,3,20120712
user_00637,auction_00012873,50014815,31816939,property_42,1,20130107
user_00123,auction_00012874,50008168,61176016,property_53,3,20130218
user_00033,auction_00012875,38,72724302,property_58,1,20130531
user_00513,auction_00012876,50008168,41974274,property_8,3,20150831
user_00204,auction_00012877,28,27699655,property_95,3,20130625
user_00518,auction_00012878,50008168,12037883,property_61,2,20130225
user_00809,auction_00012879,38,47674933,property_65,1,20131127
user_00951,auction_00012880,38,46828381,property_77,3,20141203
user_00517,auction_00012881,50014815,21480563,property_60,1,20130721
user_00443,auction_00012882,28,43545387,property_64,1,20150330
user_00592,auction_00012883,50022520,82853994,property_91,1,20150225
user_00786,auction_00012884,50014815,49704948,property_44,1,20120706
user_00689,auction_00012885,50008168,55302825,property_45,5,20120818
user_00850,auction_00012886,50008168,86649413,property_33,3,20141202
user_00833,auction_00012887,38,62962477,property_21,1,20150909
user_00339,auction_00012888,38,15181637,property_56,3,20130925
user_00438,auction_00012889,38,92617353,property_10,3,20140605
user_00445,auction_00012890,50022520,46811880,property_76,1,20131220
user_00136,auction_00012891,50022520,58545863,property_91,2,20120719
user_00387,auction_00012892,50014815,46070658,property_4,11,20121111
user_00025,auction_00012893,50022520,98480345,property_31,1,20130619
user_00506,auction_00012894,38,43623322,property_68,3,20130106
user_00325,auction_00012895,50014815,97648351,property_34,3,20120830
user_00695,auction_00012896,50014815,91604268,property_19,5,20120229
user_00680,auction_00012897,28,11656128,property_24,1,20140307
user_00979,auction_00012898,50022520,26684124,property_62,2,20130426
user_00338,auction_00012899,50008168,51190770,property_27,2,20140815
user_00690,auction_00012900,50008168,86294869,property_52,3,20150215
user_00885,auction_00012901,28,98687917,property_96,2,20151029
user_00095,auction_00012902,38,53082466,property_17,11,20120629
user_00545,auction_00012903,28,45502943,property_59,2,20140828
user_00623,auction_00012904,38,33996035,property_94,11,20151220
user_00146,auction_00012905,50022520,69566993,property_27,1,20120208
user_00893,auction_00012906,50022520,72105800,property_24,4,20130920
user_00953,auction_00012907,50014815,12317495,property_8,2,20150219
user_00231,auction_00012908,50014815,69043624,property_91,2,20151225
user_00784,auction_00012909,50014815,11190605,property_23,5,20130406
user_00848,auction_00012910,50014815,72604450,property_23,1,20140209
user_00495,auction_00012911,50008168,14966560,property_83,1,20130531
user_00038,auction_00012912,50014815,58147073,property_19,4,20150705
user_00425,auction_00012913,50014815,74452414,property_62,2,20141219
user_00647,auction_00012914,50014815,95596429,property_14,5,20120713
user_00846,auction_00012915,38,84706716,property_14,11,20120619
user_00747,auction_00012916,50014815,39238325,property_98,11,20151112
user_00437,auction_00012917,28,64842825,property_10,11,20140421
user_00831,auction_00012918,50014815,17863123,property_60,11,20131123
user_00368,auction_00012919,50014815,87788611,property_48,5,20150401
user_00345,auction_00012920,50008168,20676603,property_84,11,20131217
user_00160,auction_00012921,50014815,47103909,property_63,5,20140110
user_00550,auction_00012922,38,91916907,property_55,1,20150205
user_00662,auction_00012923,50022520,84014080,property_78,3,20150704
user_00912,auction_00012924,50014815,52147927,property_16,11,20151224
user_00820,auction_00012925,50014815,18595771,property_63,3,20140201
user_00541,auction_00012926,50014815,69114791,property_14,4,20150318
user_00144,auction_00012927,50008168,34132872,property_55,3,20130612
user_00588,auction_00012928,50022520,44629107,property_22,3,20121207
user_00657,auction_00012929,50008168,47063466,property_8,1,20120530
user_00741,auction_00012930,50008168,44834976,property_100,2,20150629
user_00576,auction_00012931,50008168,76428236,property_38,1,20130520
user_00859,auction_00012932,38,27075512,property_21,3,20141020
user_00345,auction_00012933,50022520,40523650,property_79,2,20150321
user_00269,auction_00012934,38,94602558,property_70,5,20130208
user_00840,auction_00012935,38,33420365,property_48,3,20120801
user_00696,auction_00012936,50022520,29716823,property_15,3,20130303
user_00773,auction_00012937,38,92939751,property_37,5,20140419
user_00268,auction_00012938,50022520,98043897,property_35,4,20130131
user_00169,auction_00012939,50014815,16654471,property_71,3,20151112
user_00771,auction_00012940,50008168,41228768,property_52,3,20140317
user_00739,auction_00012941,38,25360757,property_74,3,20131120
user_00033,auction_00012942,50022520,97859036,property_71,2,20150326
